authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
677,"Sevcik, Galen R.",Georgia State University,1047,2,446,7,0,0,0
2736,"Shackleton, Ken",Retired or Emeritus,2171,1,0,0,0,0,0
2308,"Shafer, Glenn R.","Rutgers, The State University of New Jersey",1462,2,0,0,0,0,0
1938,"Shah, Atul K.",Practice,2171,1,0,0,0,0,0
515,"Shank, John K.",Deceased,2171,1,0,0,0,0,0
1879,"Shank, Matthew D.",Loyola Marymount University,1611,1,2171,1,0,0,0
1940,"Shanken, Jay",Emory University,2171,1,0,0,0,0,0
1941,"Shanteau, James",Kansas State University,1611,1,2171,1,0,0,0
1942,"Sharbatoghlie, Ahmad",Sharif University of Technology,1611,1,2171,1,0,0,0
2867,"Sharp, David J.",Western University,1611,1,1070,3,0,0,0
2505,"Shaub, Michael K.",Texas A&M University,1070,3,0,0,0,0,0
1943,"Shaw, Karyll N.",Michigan State University,2171,1,0,0,0,0,0
2572,"Shaw, Pamela Erickson",Not Found,1070,3,0,0,0,0,0
2506,"Shearon, Winston T.",Retired or Emeritus,1462,2,0,0,0,0,0
986,"Shehata, Mohamed",McMaster University,667,5,0,0,0,0,0
523,"Shelton, Sandra Waller",DePaul University,2171,1,0,0,0,0,0
3065,"Sherer, Susan A.",Lehigh University,2171,1,0,0,0,0,0
2393,"Shields, J. F.",Michigan State University,2171,1,0,0,0,0,0
1945,"Shiptsova, Rimma",Practice,2171,1,0,0,0,0,0
1946,"Shivdasani, Anil",University of North Carolina at Chapel Hill,2171,1,0,0,0,0,0
1155,"Shoemaker, Paul A.",University of Nebraska-Lincoln,1611,1,2171,1,0,0,0
2669,"Shores, D.",University of Washington,833,4,0,0,0,0,0
68,"Shriver, Keith A.",Retired or Emeritus,1462,2,0,0,0,0,0
1949,"Siegel, Andrew F.",University of Washington,1462,2,0,0,0,0,0
225,"Siegel, Philip H.",Not Found,1462,2,0,0,0,0,0
1950,"Siitonen, Arto",University of Helsinki,2171,1,0,0,0,0,0
2294,"Sim, Khim Ling",Western Washington University,2171,1,0,0,0,0,0
2815,"Simko, Paul J. -",,1047,2,833,4,0,0,0
2725,"Simmons, Cynthia",University of Calgary,2171,1,0,0,0,0,0
226,"Simmons, Laura E.",Not Found,1611,1,2171,1,0,0,0
2146,"Simon, Daniel T.",Retired or Emeritus,1070,3,0,0,0,0,0
706,"Simons, Robert",Harvard University,2171,1,0,0,0,0,0
962,"Sin, Samantha",Macquarie University,1611,1,2171,1,0,0,0
3963,"Sinason, David H.",Northern Illinois University,1611,1,2171,1,0,0,0
1951,"Sincich, Terry L.",University of South Florida,2171,1,0,0,0,0,0
1952,"Sinclair, Amanda",University of Melbourne,2171,1,0,0,0,0,0
1953,"Singh, Jagdip",Case Western Reserve University,2171,1,0,0,0,0,0
1954,"Singh, Rajdeep",University of Minnesota,1611,1,2171,1,0,0,0
2424,"Single, Louise E.",St. Edward`s University,1047,2,1070,3,0,0,0
1955,"Sinha, Kingshuk K.",University of Minnesota,1611,1,2171,1,0,0,0
364,"Sinha, Praveen",California State University Long Beach,2171,1,0,0,0,0,0
553,"Sisaye, Seleshi",Duquesne University,1462,2,0,0,0,0,0
272,"Sivakumar, Kumar N.",Boston University,1047,2,833,4,0,0,0
834,"Sjoblom, Leif",International Institute for Management Development,2171,1,0,0,0,0,0
1956,"Skoog, Matti",Stockholm University,2171,1,0,0,0,0,0
1959,"Slovin, Myron B.",Retired or Emeritus,2171,1,0,0,0,0,0
3066,"Smedley, Georgia",University of Missouri Kansas City,1611,1,2171,1,0,0,0
2764,"Smieliauskas, Wally",University of Toronto,1070,3,0,0,0,0,0
1961,"Smith, Charles A.P.",Colorado State University,2171,1,0,0,0,0,0
1962,"Smith, Clifford W.",University of Rochester,1462,2,0,0,0,0,0
1963,"Smith, Edward F.",Practice,1611,1,2171,1,0,0,0
823,"Smith, J. Reed",Indiana University Indianapolis,752,3,301,9,0,0,0
2319,"Smith, James K.",University of San Diego,2171,1,0,0,0,0,0
2312,"Smith, Kenneth J.",Salisbury University,1462,2,0,0,0,0,0
1964,"Smith, Lloyd",Not Found,2171,1,0,0,0,0,0
277,"Snead, Kenneth C.",Bowling Green State University,1462,2,0,0,0,0,0
628,"Sneathen, L. Dwight",Georgia Southern University,1611,1,2171,1,0,0,0
1967,"Soane, Emma",Kingston University London,1611,1,2171,1,0,0,0
767,"Soffer, Leonard C.",University of Chicago,1070,3,0,0,0,0,0
2921,"Sohn, Sung Kyu",Yonsei University,2171,1,0,0,0,0,0
1968,"Sokobin, Jonathan",Practice,1611,1,2171,1,0,0,0
1969,"Solomans, David",Retired or Emeritus,2171,1,0,0,0,0,0
2404,"Sommers, Gregory A.",Southern Methodist University,1611,1,2171,1,0,0,0
228,"Soo, Lisa Gilbert",Not Found,2171,1,0,0,0,0,0
229,"Sparks, H. Charles",University of Alaska Fairbanks,2171,1,0,0,0,0,0
1970,"Spekle, Roland F.",Nyenrode Business University,2171,1,0,0,0,0,0
230,"Spero, Andrew E.",Practice,1611,1,2171,1,0,0,0
2607,"Spicer, Barry H.",University of Auckland,2171,1,0,0,0,0,0
2799,"Spindle, Roxanne",Virginia Commonwealth University,2171,1,0,0,0,0,0
1971,"Srinivasan, Kannan",Carnegie Mellon University,2171,1,0,0,0,0,0
678,"Sriram, Ram S.",Retired or Emeritus,1611,1,833,4,0,0,0
2627,"Stark, Andrew W.",University of Manchester,2171,1,0,0,0,0,0
1973,"Stathopoulos, Konstantinos",University of Manchester,1611,1,2171,1,0,0,0
1278,"Stefani, Ulrike",University of Konstanz,1611,1,2171,1,0,0,0
403,"Stephan, Jens",Eastern Michigan University,1462,2,0,0,0,0,0
2165,"Stephens, Ray G.",Ohio University,2171,1,0,0,0,0,0
801,"Stern, Jerrold J.",Indiana University Bloomington,1462,2,0,0,0,0,0
2167,"Stetson, Beth",Oklahoma City University,1611,1,2171,1,0,0,0
1976,"Steuer, Ralph E.",University of Georgia,2171,1,0,0,0,0,0
524,"Stevens, Kevin T.",DePaul University,2171,1,0,0,0,0,0
1519,"Stewart, Jenny",Griffith University,2171,1,0,0,0,0,0
2345,"Stewart, Ross E.",Seattle Pacific University,2171,1,0,0,0,0,0
288,"Stice, Earl K.",Brigham Young University,833,4,0,0,0,0,0
289,"Stice, James D.",Brigham Young University,1070,3,0,0,0,0,0
900,"Stickel, Scott E.",Not Found,1462,2,0,0,0,0,0
231,"Stinson, Christine H.",Ferrum College,833,4,0,0,0,0,0
2147,"Stober, Thomas L.",University of Notre Dame,1070,3,0,0,0,0,0
1978,"Stock, Maribeth J.",Practice,1611,1,2171,1,0,0,0
2166,"Stock, Toby",Ohio University,1611,1,1070,3,0,0,0
1051,"Stocks, Morris H.",University of Mississippi,1462,2,0,0,0,0,0
1979,"Stoelwinder, Johannes U.",Monash University,1462,2,0,0,0,0,0
2474,"Stokes, Donald J.",Monash University,752,3,667,5,0,0,0
1981,"Stoughton, Neil M.",Vienna University of Economics and Business,2171,1,0,0,0,0,0
2932,"Stout, David E.",Youngstown State University,2171,1,0,0,0,0,0
1982,"Stranahan, Harriet A.",University of North Florida,2171,1,0,0,0,0,0
1983,"Strang, Gilbert",Massachusetts Institute of Technology,2171,1,0,0,0,0,0
1984,"Strauss, Todd",Practice,2171,1,0,0,0,0,0
2508,"Strawser, Jerry R.",Texas A&M University,372,8,0,0,0,0,0
2353,"Strawser, Joyce A.",Seton Hall University,2171,1,0,0,0,0,0
1975,"Strawser, Robert H.",Texas A&M University,2171,1,0,0,0,0,0
518,"Street, Donna L.",University of Dayton,2171,1,0,0,0,0,0
1985,"Streeter, Denise W.",Old Dominion University,2171,1,0,0,0,0,0
232,"Streuly, Carolyn A.",Not Found,2171,1,0,0,0,0,0
2422,"Strong, Joel M.",St. Cloud State University,2171,1,0,0,0,0,0
1987,"Subramanian, Ajay",Georgia State University,1611,1,2171,1,0,0,0
3069,"Sudit, Ephraim F.",Retired or Emeritus,2171,1,0,0,0,0,0
5,"Suh, Yoon S.",Ewha Womans University (Korea),1070,3,0,0,0,0,0
1989,"Sullivan, John B.",Not Found,2171,1,0,0,0,0,0
1410,"Sullivan, Julie H.",University of St. Thomas,1611,1,133,13,0,0,0
938,"Sumners, Glenn E.",Louisiana State University,2171,1,0,0,0,0,0
2557,"Supattarakul, Somchai",Thammasat University,1611,1,2171,1,0,0,0
1990,"Suret, Jean-Marc",Laval University,1462,2,0,0,0,0,0
1991,"Sushka, Marie E.",Arizona State University,2171,1,0,0,0,0,0
2203,"Suzuki, Tomo",University of Oxford,547,4,833,4,0,0,0
290,"Swain, Monte R.",Brigham Young University,2171,1,0,0,0,0,0
2831,"Swanger, Susan L.",Western Carolina University,2171,1,0,0,0,0,0
3070,"Swanson, Julia A.",Not Found,2171,1,0,0,0,0,0
1996,"Sweeney, Richard J.",Georgetown University,2171,1,0,0,0,0,0
2374,"Swenson, Charles W.",University of Southern California,833,4,0,0,0,0,0
34,"Swenson, Dan W.",Arizona State University,1462,2,0,0,0,0,0
464,"Swieringa, Robert J.",Cornell University,2171,1,0,0,0,0,0
90,"Tabor, Richard H.",Retired or Emeritus,2171,1,0,0,0,0,0
1998,"Takatera, Sadao",Not Found,2171,1,0,0,0,0,0
1999,"Takeda, Carolyn",University of Florida,1462,2,0,0,0,0,0
490,"Tan, Kim B.",California State University Stanislaus,2171,1,0,0,0,0,0
1084,"Tanewski, George",Deakin University,2171,1,0,0,0,0,0
2001,"Tang, Kwei",Purdue University,2171,1,0,0,0,0,0
629,"Tarpley, Robin L.",George Washington University,1611,1,1462,2,0,0,0
233,"Tasker, Sarah C.","University of California, Berkeley",2171,1,0,0,0,0,0
2003,"Taylor, Phil",Not Found,2171,1,0,0,0,0,0
2640,"Taylor, Sarah J.",Not Found,1611,1,2171,1,0,0,0
234,"Teall, Howard D.",Deceased,2171,1,0,0,0,0,0
682,"Teets, Walter R.",Gonzaga University,1462,2,0,0,0,0,0
2004,"Tehranian, Hassan",Boston College,1611,1,833,4,0,0,0
2006,"Theoharakis, Vasilis",Alba (Greece),1611,1,2171,1,0,0,0
235,"Thiagarajan, S. Ramu",Practice,833,4,0,0,0,0,0
1141,"Thibodeau, Nicole",Willamette University,1611,1,2171,1,0,0,0
2253,"Thoman, Lynda",Purdue University,833,4,0,0,0,0,0
81,"Thomas, Deborah W.",Retired or Emeritus,1047,2,1462,2,0,0,0
2009,"Thompson, G. F.",Not Found,2171,1,0,0,0,0,0
2010,"Thompson, Grahame",Open University,2171,1,0,0,0,0,0
2011,"Thompson, Rex",Southern Methodist University,2171,1,0,0,0,0,0
25,"Thompson, Robert B.",Not Found,1611,1,833,4,0,0,0
2271,"Thornton, Daniel B.",Queen's University,1047,2,667,5,0,0,0
2012,"Thrane, Sof",Copenhagen Business School,1611,1,2171,1,0,0,0
1223,"Tidrick, Donald",Northern Illinois University,2171,1,0,0,0,0,0
2715,"Tiessen, Peter",Retired or Emeritus,1070,3,0,0,0,0,0
2577,"Tillinger, Janet W.",Not Found,2171,1,0,0,0,0,0
2013,"Tinic, Seha M.",Retired or Emeritus,2171,1,0,0,0,0,0
506,"Tinker, Tony",Baruch College-The City University of New York,1611,1,1070,3,0,0,0
3073,"Todd, John",California State University Long Beach,1611,1,2171,1,0,0,0
236,"Todd, Rebecca",Not Found,2171,1,0,0,0,0,0
3074,"Togo, Dennis F.",University of New Mexico,2171,1,0,0,0,0,0
2158,"Tomassini, Lawrence A.",The Ohio State University,2171,1,0,0,0,0,0
2014,"Tomkins, Cyril",Retired or Emeritus,2171,1,0,0,0,0,0
2015,"Tomlinson, Jim",Bloomsburg University,2171,1,0,0,0,0,0
237,"Tongtharadol, Vajana",Not Found,2171,1,0,0,0,0,0
2018,"Toumi, Marika",Not Found,1611,1,2171,1,0,0,0
2019,"Townley, Barbara",University of St Andrews,1611,1,2171,1,0,0,0
2020,"Toy, Daniel R.",California State University Chico,1462,2,0,0,0,0,0
2022,"Trzcinka, Charles A.",Indiana University Bloomington,2171,1,0,0,0,0,0
2024,"Tseng, Mei-Chiun",National Sun Yat-Sen University,2171,1,0,0,0,0,0
2025,"Tsui, Kam-Wah",University of Wisconsin-Madison,2171,1,0,0,0,0,0
2296,"Tucker, Robert R.",University of Florida,833,4,0,0,0,0,0
238,"Tung, Samuel",Retired or Emeritus,1070,3,0,0,0,0,0
2629,"Turley, Stuart",University of Manchester,1611,1,2171,1,0,0,0
791,"Turner, Cynthia Williams",University of Illinois at Urbana-Champaign,2171,1,0,0,0,0,0
1234,"Turner, Leslie D.",Palm Beach Atlantic University,1611,1,1462,2,0,0,0
18,"Turpen, Richard A.",Not Found,2171,1,0,0,0,0,0
2026,"Tymon Jr., Walter G.",Villanova University,2171,1,0,0,0,0,0
2027,"Uche, Chibuike U.",Practice,1611,1,2171,1,0,0,0
1085,"Uddin, Nancy",Monmouth University,1611,1,2171,1,0,0,0
2731,"Uddin, Shahzad",University of Essex,2171,1,0,0,0,0,0
1142,"Ulrich, Mark J.",Deceased,1611,1,2171,1,0,0,0
2028,"Umanath, Narayan S.",University of Cincinnati,2171,1,0,0,0,0,0
2811,"Umansky, Philip H.",Virginia Union University,2171,1,0,0,0,0,0
824,"Utama, Sidharta",University of Indonesia,2171,1,0,0,0,0,0
2031,"Vagneur, K.",Practice,2171,1,0,0,0,0,0
2032,"Vagnoni, Emidia",University of Ferrara,1611,1,2171,1,0,0,0
718,"Vaivio, Juhani",Helsinki School of Economics,1611,1,1462,2,0,0,0
2405,"van Breda, Michael F.",Southern Methodist University,2171,1,0,0,0,0,0
2035,"Van Drunen, Leonard D.",Calvin College,2171,1,0,0,0,0,0
2036,"van Staden, Chris J.",University of Auckland,1611,1,2171,1,0,0,0
2037,"Vandenbosch, Betty",Kaplan University,2171,1,0,0,0,0,0
3075,"Vanecek, Michael T.",Retired or Emeritus,2171,1,0,0,0,0,0
2038,"Vanhoucke, Mario",Ghent University,1611,1,2171,1,0,0,0
832,"Vaysman, Igor",Baruch College-The City University of New York,1611,1,667,5,0,0,0
2325,"Venable, Carol F.",San Diego State University,2171,1,0,0,0,0,0
2282,"Vendrzyk, Valaria P.",University of Richmond,1047,2,1462,2,0,0,0
2040,"Venezia, Itzhak",Hebrew University of Jerusalem,2171,1,0,0,0,0,0
721,"Venuti, Elizabeth K.",Hofstra University,2171,1,0,0,0,0,0
3077,"Verdaasdonk, Peter",Not Found,1611,1,2171,1,0,0,0
239,"Verghese, Thomas",Retired or Emeritus,2171,1,0,0,0,0,0
956,"Vergoossen, R. G. A.",Maastricht University,2171,1,0,0,0,0,0
974,"Verma, Kiran",University of Massachusetts Boston,2171,1,0,0,0,0,0
867,"Vichitlekarn, Sansakrit S",Not Found,2171,1,0,0,0,0,0
38,"Vickrey, Don",Retired or Emeritus,2171,1,0,0,0,0,0
2045,"Vijayalakshmi, B. Vijayal",Not Found,2171,1,0,0,0,0,0
2046,"Villadsen, Bente",Practice,2171,1,0,0,0,0,0
1271,"Vincent, Linda",Northwestern University,547,4,372,8,0,0,0
885,"Vines, Cynthia C.",University of Kentucky,1611,1,667,5,0,0,0
3078,"Vinze, Ajay S.",Arizona State University,2171,1,0,0,0,0,0
2394,"Violette, George R.",University of Southern Maine,2171,1,0,0,0,0,0
240,"Volkert, James",Not Found,2171,1,0,0,0,0,0
2047,"Vollmann, Thomas E.",Retired or Emeritus,2171,1,0,0,0,0,0
963,"Vollmers, Gloria Lucey",University of Maine,2171,1,0,0,0,0,0
2049,"Vurdubakis, Theo",Lancaster University,1462,2,0,0,0,0,0
2050,"Waggoner, Jeri Brockett",Not Found,2171,1,0,0,0,0,0
2051,"Wagner, Janet M.",Stockton University,1611,1,2171,1,0,0,0
4352,"Wakai, Sarah",University of Connecticut,1611,1,2171,1,0,0,0
2052,"Walawski, Justin B.",Practice,1611,1,2171,1,0,0,0
2819,"Walker, Paul L.",St. John`s University,1611,1,1070,3,0,0,0
412,"Wallace, James S.",Claremont Graduate University,1462,2,0,0,0,0,0
887,"Wallace, R. S. Olusegun",Deceased,1611,1,2171,1,0,0,0
2651,"Wallace, Sally",Georgia State University,1611,1,2171,1,0,0,0
2910,"Wallace, Wanda A.",Retired or Emeritus,667,5,0,0,0,0,0
2053,"Wallach, Samoa J. R.",Practice,2171,1,0,0,0,0,0
47,"Waller, William S.",Retired or Emeritus,1611,1,667,5,0,0,0
363,"Walo, Judith C.",Retired or Emeritus,1462,2,0,0,0,0,0
2683,"Walsh, Eamonn J.",University College Dublin,1047,2,1070,3,0,0,0
944,"Walter, Richard M.",Not Found,2171,1,0,0,0,0,0
476,"Wan, Huishan",Western Illinois University,1611,1,2171,1,0,0,0
2054,"Wan, William P.",City University of Hong Kong,2171,1,0,0,0,0,0
1136,"Wang, Taychang",National Taiwan University,1611,1,1462,2,0,0,0
2168,"Ward, Bart H.",Not Found,2171,1,0,0,0,0,0
1031,"Ward, D. Dewey",Retired or Emeritus,1462,2,0,0,0,0,0
1034,"Ward, Terry J.",Middle Tennessee State University,2171,1,0,0,0,0,0
2058,"Wardell, Mark W.",Not Found,2171,1,0,0,0,0,0
657,"Warren, Carl",Retired or Emeritus,2171,1,0,0,0,0,0
2726,"Warsame, Hussein",University of Calgary,2171,1,0,0,0,0,0
1232,"Wartick, Martha L.",University of Northern Iowa,1047,2,667,5,0,0,0
684,"Washington, Mary T.",Not Found,1462,2,0,0,0,0,0
241,"Waterhouse, John H.",Retired or Emeritus,1070,3,0,0,0,0,0
242,"Watkins, Paul R.",Not Found,2171,1,0,0,0,0,0
2060,"Watson, Collin J.",Not Found,2171,1,0,0,0,0,0
330,"Watson, Richard T.",University of Georgia,1462,2,0,0,0,0,0
2061,"Watt, Vanessa W-S",Not Found,1611,1,2171,1,0,0,0
243,"Watts, John S.",Practice,1070,3,0,0,0,0,0
1079,"Weatherholt, Nancy",University of Missouri Kansas City,2171,1,0,0,0,0,0
1224,"Webber, Sally A.",Deceased,2171,1,0,0,0,0,0
683,"Weber, Gary J.",Gonzaga University,1462,2,0,0,0,0,0
1032,"Weber, Richard P",Michigan State University,2171,1,0,0,0,0,0
2062,"Wedell, Douglas H.",University of South Carolina,1611,1,2171,1,0,0,0
244,"Wei, Donna",Practice,1611,1,2171,1,0,0,0
2063,"Wei, K. C. John",Not Found,2171,1,0,0,0,0,0
507,"Weintrop, Joseph B.",Baruch College-The City University of New York,1070,3,0,0,0,0,0
2064,"Weisbach, David A.",University of Chicago,1611,1,2171,1,0,0,0
2065,"Weisbach, Michael S.",The Ohio State University,2171,1,0,0,0,0,0
2883,"Weisenfield, Leslie W.",Winston-Salem State University,2171,1,0,0,0,0,0
384,"Weiss, Ira S.",University of Chicago,1611,1,1462,2,0,0,0
2080,"Welch, Ivo","University of California, Los Angeles",2171,1,0,0,0,0,0
245,"Wells, Donald W.",Retired or Emeritus,2171,1,0,0,0,0,0
901,"Welsh, Mary Jeanne",La Salle University,1462,2,0,0,0,0,0
2586,"Wempe, William F.",Texas Christian University,1047,2,1070,3,0,0,0
709,"Wendell, John P.",University of Hawaii at Manoa,833,4,0,0,0,0,0
2765,"Wensley, Anthony K. P.",University of Toronto,1462,2,0,0,0,0,0
902,"Wentzel, Kristin",La Salle University,1047,2,1462,2,0,0,0
533,"Werner, Edward M.",Drexel University,1611,1,2171,1,0,0,0
1,"Wertheim, Paul",Abilene Christian University,2171,1,0,0,0,0,0
71,"West, Stephen G.",Retired or Emeritus,2171,1,0,0,0,0,0
82,"West, Timothy D.",Northern Illinois University,1611,1,2171,1,0,0,0
2067,"Westergaard, Erik",Not Found,2171,1,0,0,0,0,0
2068,"Westfall, Peter H.",Texas Tech University,2171,1,0,0,0,0,0
3081,"Westland, J. Christopher",University of Illinois at Chicago,2171,1,0,0,0,0,0
2069,"Weston, Syd",Not Found,2171,1,0,0,0,0,0
2904,"Westort, Peter J.",University of Wisconsin-Oshkosh,1611,1,2171,1,0,0,0
2070,"Wetzels, Martin",Maastricht University,2171,1,0,0,0,0,0
681,"Weyns, Guy",Retired or Emeritus,1462,2,0,0,0,0,0
591,"Wheatley, Clark M.",Florida International University,1611,1,2171,1,0,0,0
2208,"Wheeler, Stephen W.",California State University Sacramento,446,7,0,0,0,0,0
2072,"Whelan, Christopher J.",University of Oxford,2171,1,0,0,0,0,0
2073,"Whidbee, David A.",Washington State University,1611,1,2171,1,0,0,0
2074,"Whincop, Michael J.",Retired or Emeritus,2171,1,0,0,0,0,0
2541,"Whinston, Andrew B.",University of Texas at Austin,2171,1,0,0,0,0,0
757,"Whisenant, J. Scott",University of Kansas,393,5,667,5,0,0,0
3991,"White, Clinton E., Jr.",University of Delaware,1611,1,2171,1,0,0,0
1170,"White, Craig G.",University of New Mexico,1047,2,1070,3,0,0,0
72,"Whitecotton, Stacey M.",Arizona State University,1611,1,667,5,0,0,0
2076,"Whitley, Richard Drummond",University of Manchester,2171,1,0,0,0,0,0
525,"Whittington, O. Ray",DePaul University,1462,2,0,0,0,0,0
2077,"Whittle, Jeff",Practice,1611,1,2171,1,0,0,0
97,"Whittred, Greg",University of Auckland,2171,1,0,0,0,0,0
22,"Wichmann, Henry",Retired or Emeritus,2171,1,0,0,0,0,0
2078,"Wielenberg, Stefan",Leibniz Universitat Hannover,2171,1,0,0,0,0,0
2079,"Wielinga, Cees",Not Found,2171,1,0,0,0,0,0
3083,"Wiggins, Casper E.",University of North Carolina at Charlotte,1611,1,2171,1,0,0,0
2895,"Wild, John J.",University of Wisconsin-Madison,1611,1,372,8,0,0,0
2081,"Wild, Kenneth L.",Not Found,2171,1,0,0,0,0,0
2082,"Wildavsky, Aaron",Retired or Emeritus,2171,1,0,0,0,0,0
2820,"Wilkie, Patrick J.",University of Virginia,667,5,0,0,0,0,0
1139,"Wilkins, Trevor",Not Found,2171,1,0,0,0,0,0
2084,"Willard, Kristen",Practice,2171,1,0,0,0,0,0
2086,"Williams, Arlington W.",Indiana University Bloomington,2171,1,0,0,0,0,0
101,"Williams, Joanne Deahl",Babson College,1462,2,0,0,0,0,0
246,"Williams, John J.",Singapore Management University,667,5,0,0,0,0,0
1092,"Williams, L. Kim",Not Found,2171,1,0,0,0,0,0
615,"Williams, Patricia A.",Not Found,2171,1,0,0,0,0,0
1863,"Williams, Susan E.Perry",University of Virginia,2171,1,0,0,0,0,0
2821,"Williams, Thomas H.",Retired or Emeritus,2171,1,0,0,0,0,0
2178,"Willinger, G. Lee",Retired or Emeritus,667,5,0,0,0,0,0
2543,"Willingham, John J.",Retired or Emeritus,1462,2,0,0,0,0,0
792,"Willis, Eugene",Retired or Emeritus,2171,1,0,0,0,0,0
2087,"Willman, Paul",London School of Economics and Political Science,1611,1,2171,1,0,0,0
1252,"Wilner, Neil",University of North Texas,1462,2,0,0,0,0,0
91,"Wilson, Arlette C.",Retired or Emeritus,2171,1,0,0,0,0,0
1063,"Wilson, Earl R.",Retired or Emeritus,1070,3,0,0,0,0,0
269,"Wilson, G. Peter",Boston College,833,4,0,0,0,0,0
247,"Wilson, Paula A.",University of Puget Sound,2171,1,0,0,0,0,0
897,"Wilson, Thomas E.",University of Louisiana at Lafayette,2171,1,0,0,0,0,0
2091,"Winograd, Barry N.",Practice,2171,1,0,0,0,0,0
2092,"Winters, Drew B.",Texas Tech University,2171,1,0,0,0,0,0
2596,"Witt, Terry J.",Retired or Emeritus,2171,1,0,0,0,0,0
2093,"Witteloostuijn, Arjen van",University of Antwerp,1611,1,2171,1,0,0,0
2446,"Wolfson, Mark A.",Retired or Emeritus,1070,3,0,0,0,0,0
3084,"Wolk, Carel M.",Retired or Emeritus,2171,1,0,0,0,0,0
2608,"Wong, Jilnaught",University of Auckland,2171,1,0,0,0,0,0
248,"Wong, Jonathan W.",Retired or Emeritus,2171,1,0,0,0,0,0
2094,"Wong, Kit Pong",University of Hong Kong,1611,1,2171,1,0,0,0
3085,"Wong, Michael",Not Found,2171,1,0,0,0,0,0
2609,"Wong, Norman",University of Auckland,1611,1,1462,2,0,0,0
2095,"Wong, Wing-Keung",Hong Kong Baptist University,2171,1,0,0,0,0,0
35,"Wood, Robert",Arizona State University,2171,1,0,0,0,0,0
3091,"Woodroof, Jonathan B.",Not Found,1611,1,2171,1,0,0,0
3092,"Woolley, Darryl J.",University of Idaho,1611,1,2171,1,0,0,0
292,"Worsham, Ronald G.",Brigham Young University,1462,2,0,0,0,0,0
2732,"Wright, Brian",University of Nottingham,2171,1,0,0,0,0,0
909,"Wright, Christopher",Not Found,2171,1,0,0,0,0,0
1007,"Wright, David W.",University of Michigan,1611,1,1462,2,0,0,0
308,"Wright, Gail B.",Retired or Emeritus,2171,1,0,0,0,0,0
2727,"Wright, Michael E.",University of Calgary,1462,2,0,0,0,0,0
2099,"Wright, Roger L.",Practice,2171,1,0,0,0,0,0
249,"Wruck, Karen Hopper",The Ohio State University,2171,1,0,0,0,0,0
3090,"Wu, Chiu Yueh Alice",Not Found,1611,1,2171,1,0,0,0
794,"Wu, Martin G. H.",University of Illinois at Urbana-Champaign,752,3,667,5,0,0,0
3089,"Wu, Rebecca C.",National Taiwan University,2171,1,0,0,0,0,0
2100,"Wunderle, Robert",Not Found,2171,1,0,0,0,0,0
